H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,Identity,Face Direction,Face Zone,Eye Direction,Mouth,Number of people,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,is_cheating
True,76.11832893594026,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-49.266337,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-38.499731,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-12.633244,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-52.233225,0,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-04.399858,0,1,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-33.999900,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-32.099818,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-24.633015,1,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-46.433312,0,1,1
True,,0,,True,147.0136048126159,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-54.633113,1,0,1
True,114.12712210513327,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-17.399685,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-40.133036,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-33.266651,0,1,1
False,,1,watch,True,,0,,False,,,,,,80,0-07-08.233134,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-01-10.666634,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-48.966644,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-43.499840,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-06.166580,0,1,1
True,167.10774967068403,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-29.333180,0,1,1
True,,0,,False,,0,,False,right,red,right,GREEN,1.0,80,0-02-25.033266,1,1,1
True,230.6707610426601,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-04.399747,1,1,1
True,188.6001060445089,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-08.833022,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-35.199705,1,0,1
True,250.76881783826315,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-44.933089,1,1,1
True,77.80102827083971,1,watch,False,,1,headphone,True,right,red,left,GREEN,1.0,30,0-00-03.899998,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-12.433160,1,1,1
True,,0,,False,,0,,False,left,red,center,YELLOW,1.0,85,0-10-11.466382,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-53.699891,0,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-16.099686,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-50.299949,1,1,1
True,238.4302833114955,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-46.166422,1,1,1
False,,1,watch,True,,0,,False,,,,,,80,0-06-50.699809,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-09.733301,0,1,1
True,,0,,False,,1,cell phone,True,right,red,center,YELLOW,1.0,35,0-09-58.966388,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-42.866591,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-49.299921,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-27.599876,1,1,1
True,88.09086218218096,1,watch,False,,0,,False,,,,,,80,0-07-09.166467,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-40.699981,0,1,1
True,,0,,False,,2,headphone,False,,,,,,80,0-07-30.433124,1,0,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-00-29.799986,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-15.033243,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-23.533155,0,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-06-50.433142,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-00-20.733324,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-03.366526,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-01-57.066612,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-59.299861,1,1,1
True,,0,,False,,0,,True,left,red,right,GREEN,1.0,30,0-01-23.999961,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-04-52.966530,1,1,1
True,,0,,False,,1,headphone,False,right,red,center,GREEN,1.0,75,0-00-58.699973,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-07-00.499804,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-37.199899,0,1,1
True,,0,,True,,0,,True,right,red,left,GREEN,1.0,30,0-07-37.033121,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-05-45.399839,0,1,1
False,,0,,False,,0,,False,,,,,,80,0-02-05.033275,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-06-48.799810,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-32.499817,1,0,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-35.699983,0,1,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-23.099933,0,1,1
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-17.099908,0,1,1
False,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-09-10.866410,1,0,1
False,,0,,False,,0,,False,,,,,,80,0-06-40.199814,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-10-23.899710,1,0,1
True,96.17692030835673,2,sheet,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-08-58.133083,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-42.999952,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-14.466381,1,0,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-43.833229,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-39.566341,1,1,1
True,108.55873986004075,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-50.799753,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-01-12.899966,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-04-56.266529,1,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-01-52.533281,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-01.466554,0,1,1
True,,0,,False,,1,cell phone,True,right,red,center,YELLOW,1.0,35,0-10-18.233046,1,0,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-59.233027,1,1,1
True,106.6770828247567,2,sheet,False,,0,,False,left,red,center,GREEN,1.0,75,0-08-52.633086,1,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-42.333035,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-23.799877,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-08.466579,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-00.266555,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-19.466490,1,1,1
True,,0,,False,,0,,False,right,red,center,YELLOW,1.0,85,0-01-41.033286,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-59.366639,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-45.899672,1,1,1
True,57.584720195551874,1,watch,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-05-01.399860,0,1,1
True,,0,,False,,1,headphone,False,,,,,,80,0-03-48.333227,0,1,1
True,,0,,True,,0,,True,left,red,center,GREEN,1.0,25,0-09-38.399731,1,0,1
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-43.299812,0,0,0
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-39.233231,0,1,1
True,,0,,True,,0,,False,,,,,,80,0-06-42.166480,0,0,0
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-47.666449,1,0,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-37.199704,1,0,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-42.399701,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-08-12.466438,1,0,1
False,,0,,False,,1,headphone,False,left,red,right,YELLOW,1.0,90,0-09-43.633062,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-05.099970,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-00.533221,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-17.066408,1,0,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-02-46.433256,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-54.666558,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-20.666601,0,1,1
False,,0,,False,,1,headphone,False,left,red,left,YELLOW,1.0,90,0-08-04.299775,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-10-50.799697,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-26.933042,1,0,1
True,78.60025445251433,1,watch,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-00-03.333332,0,1,1
False,,0,,False,,0,,False,,,,,,80,0-08-12.799771,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-47.399978,0,1,1
True,,0,,False,,1,headphone,False,right,red,center,GREEN,1.0,75,0-07-51.066448,1,0,1
True,97.12878049270464,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-06.766412,1,1,1
True,233.23807579381202,2,sheet,False,,1,cell phone,True,left,red,center,GREEN,1.0,25,0-09-04.333080,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-27.799959,0,1,1
True,,0,,False,,1,headphone,True,left,red,right,GREEN,1.0,30,0-07-34.099789,1,1,1
False,,0,,True,,0,,True,left,red,center,GREEN,1.0,25,0-08-31.866429,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-53.333113,1,0,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-21.699739,1,0,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-57.233167,0,0,0
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-14.066409,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-02.633248,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-24.699933,0,1,1
True,,0,,False,,0,,False,left,red,center,YELLOW,1.0,85,0-02-48.299922,0,1,1
True,187.42731924668826,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-13.899687,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-26.433237,0,1,1
True,,0,,False,,0,,False,left,red,left,GREEN,1.0,80,0-06-38.066482,1,1,1
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-54.099919,0,1,1
True,145.98630072715727,1,sheet,False,,0,,False,right,red,center,GREEN,1.0,75,0-07-31.699790,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-46.866533,1,1,1
True,,0,,True,,0,,True,left,red,center,GREEN,1.0,25,0-09-50.499725,1,1,1
False,,1,watch,True,,0,,False,,,,,,80,0-07-04.633136,0,1,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-02.333276,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-39.699675,1,1,1
True,78.00640999302557,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-04.333331,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-09.966522,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-01.133193,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-46.899950,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-59.499972,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-16.766575,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-10.099995,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-17.933158,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-31.233012,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-21.433072,1,0,1
False,,0,,False,,0,,False,,,,,,80,0-02-18.233269,0,1,1
True,,0,,False,,0,,False,right,red,left,GREEN,1.0,80,0-01-25.733293,1,1,1
True,,0,,False,,0,,True,right,red,right,GREEN,1.0,30,0-01-23.799961,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-07.933302,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-01-45.299951,1,1,1
True,108.04628637764465,2,sheet,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-51.399753,1,1,1
False,,0,,True,35.4682957019364,1,cell phone,True,left,red,center,GREEN,1.0,25,0-09-54.799723,1,1,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-07.899829,1,0,1
True,236.4148895480147,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-21.699683,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-04.733331,0,1,1
True,155.9134375222354,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-31.299846,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-07.833302,0,1,1
True,,0,,False,,0,,False,left,red,right,GREEN,1.0,80,0-01-31.299958,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-32.466652,0,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-02-46.899922,1,1,1
True,229.2967509582288,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-55.699751,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-52.566558,0,1,1
True,,0,,False,,1,cell phone,True,left,red,center,YELLOW,1.0,35,0-09-56.899722,1,1,1
True,168.5734261382855,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-18.766518,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-38.166649,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-04.266581,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-55.766641,0,1,1
True,169.29264603047588,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-22.699850,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-30.133012,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-56.166445,1,0,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-41.433035,1,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-35.566371,1,0,1
False,,0,,False,,0,,False,left,red,left,GREEN,1.0,80,0-06-39.366481,1,0,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-37.599703,1,0,1
False,,1,watch,True,,0,,False,,,,,,80,0-07-02.466470,0,1,1
True,,0,,True,150.23315213360866,1,headphone,True,right,red,right,GREEN,1.0,30,0-07-38.899787,1,0,1
True,168.5734261382855,1,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-18.733185,0,1,1
True,,0,,False,,1,cell phone,True,right,red,center,YELLOW,1.0,35,0-10-03.699719,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-10-24.099710,1,0,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-02-00.166611,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-50.766531,1,1,1
True,83.81527307120105,1,watch,True,,0,,False,,,,,,80,0-07-17.266463,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-27.933013,1,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-40.633035,1,1,1
True,236.4148895480147,1,closedbook,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-21.666350,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-01-04.699970,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-00-56.666640,0,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-00-57.433307,0,1,1
False,,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-59.433027,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-25.799821,1,1,1
False,,0,,False,,0,,False,,,,,,80,0-08-13.933104,1,0,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-37.333149,1,1,1
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-06-01.033165,1,0,1
True,,0,,False,,1,headphone,False,right,red,center,GREEN,1.0,75,0-03-46.066562,0,1,1
False,,0,,False,,0,,False,,,,,,80,0-06-07.766496,1,0,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-51.266447,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-01-43.799952,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-06-28.733153,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-08.899996,0,1,1
False,,0,,True,,0,,False,,,,,,80,0-06-55.566473,1,1,1
False,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-05-55.533168,1,0,1
True,,0,,False,,1,cell phone,True,right,red,center,GREEN,1.0,25,0-05-12.099855,1,1,1
True,133.73481222179961,1,watch,False,,1,cell phone,True,right,red,center,GREEN,1.0,25,0-05-37.699843,1,1,1
True,,0,,False,,0,,False,right,red,left,GREEN,1.0,80,0-02-36.299927,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-46.966449,1,0,1
True,168.5734261382855,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-28.333181,0,1,1
False,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-40.233036,1,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-06-52.299808,1,1,1
True,167.1944975171133,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-39.299842,1,1,1
True,237.0358622656074,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-54.766418,1,1,1
True,,0,,False,,0,,False,right,red,left,GREEN,1.0,80,0-06-38.866481,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-15.333270,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-04-36.666538,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-15.133215,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-26.933265,1,1,1
False,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-09-52.666391,1,1,1
True,,0,,True,150.98675438593943,1,headphone,True,left,red,right,GREEN,1.0,30,0-07-39.099786,1,0,1
False,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-09-39.799730,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-40.733314,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-07-47.133116,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-02-22.566600,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-29.666569,0,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-00-18.166658,0,1,1
True,,0,,False,,0,,True,right,red,center,YELLOW,1.0,35,0-10-36.766370,1,0,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-36.833037,1,0,1
False,,1,watch,True,,0,,False,,,,,,80,0-06-55.499807,1,1,1
True,,0,,True,150.23315213360866,1,headphone,True,right,red,right,GREEN,1.0,30,0-07-39.166453,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-33.499929,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-52.533225,0,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-10-36.399704,1,0,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-00-52.233309,0,1,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-01-47.833283,1,1,1
False,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-29.299735,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-01-38.466621,1,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-38.533064,1,0,1
True,,0,,False,,0,,False,,,,,,80,0-03-57.266556,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-48.266337,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-37.533009,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-32.999985,0,1,1
True,168.67127793433,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-18.366519,0,1,1
False,,1,watch,True,,0,,False,,,,,,80,0-06-51.533142,1,1,1
True,,0,,False,,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-58.933111,1,0,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-39.999674,1,1,1
True,,0,,True,,0,,False,,,,,,80,0-02-15.666604,0,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-44.866590,0,1,1
True,,0,,True,,0,,False,,,,,,80,0-06-42.766479,0,0,0
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-02-40.766592,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-10-45.033033,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-58.866556,0,1,1
False,,1,watch,False,,0,,False,,,,,,80,0-06-54.633140,1,1,1
True,262.42713274354844,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-08-44.466423,1,1,1
True,,0,,False,,0,,False,left,red,center,ORANGE,1.0,85,0-10-25.666376,1,0,1
False,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-33.966567,0,1,1
True,,0,,True,,0,,False,,,,,,80,0-02-14.533271,0,1,1
True,,0,,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-00-58.999973,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-02-18.833269,0,1,1
True,110.20889256316842,1,watch,False,,0,,True,left,red,right,GREEN,1.0,30,0-00-46.933312,0,1,1
True,58.05170109479997,1,watch,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-00-42.666647,0,1,1
False,,0,,True,126.58988901172162,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-22.366461,1,0,1
False,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-03-11.433244,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-00-40.966648,0,1,1
True,158.80806024884254,2,watch,False,,0,,True,right,red,center,GREEN,1.0,25,0-05-19.399851,0,1,1
False,,0,,True,140.92906016858268,1,headphone,True,left,red,center,GREEN,1.0,25,0-07-23.099794,1,0,1
True,,0,,False,,0,,True,right,red,right,YELLOW,1.0,40,0-10-32.399706,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-03.433248,0,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-30.166485,1,0,1
False,,0,,True,,0,,True,right,red,center,GREEN,1.0,25,0-07-24.799793,1,0,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-03-05.366580,0,1,1
True,,0,,False,,0,,False,,,,,,80,0-04-00.433221,0,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-38.399675,1,1,1
True,185.6906028855526,1,closedbook,False,,0,,True,right,red,center,GREEN,1.0,25,0-11-14.933019,1,1,1
True,,0,,False,,0,,True,right,red,center,ORANGE,1.0,35,0-01-36.366622,1,1,1
False,,0,,False,,0,,True,right,red,center,ORANGE,1.0,35,0-09-49.133059,1,0,1
True,,0,,True,,0,,True,left,red,center,GREEN,1.0,25,0-01-55.533280,1,1,1
True,,0,,False,,0,,False,left,red,center,GREEN,1.0,75,0-02-53.999919,0,1,1
True,,0,,False,,1,cell phone,True,left,red,center,YELLOW,1.0,35,0-10-07.699717,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-11-16.066352,1,1,1
True,,0,,False,,0,,False,,,,,,80,0-03-42.033230,0,1,1
True,238.27085428142487,2,sheet,False,,1,headphone,True,right,red,center,GREEN,1.0,25,0-09-00.333082,1,1,1
False,,0,,False,,0,,True,left,red,center,ORANGE,1.0,35,0-09-47.166394,1,0,1
True,,0,,False,,0,,True,left,red,center,YELLOW,1.0,35,0-09-44.399728,1,0,1
True,108.2266141020775,2,sheet,False,,0,,True,right,red,center,GREEN,1.0,25,0-08-46.933088,1,1,1
True,,0,,True,113.718951806636,2,watch,True,left,red,center,GREEN,1.0,25,0-07-37.633120,1,1,1
True,,0,,False,,0,,False,right,red,center,GREEN,1.0,75,0-06-25.333154,1,1,1
True,,0,,False,,0,,True,left,red,left,GREEN,1.0,30,0-00-18.633325,0,1,1
True,,0,,False,,0,,True,right,red,center,GREEN,1.0,25,0-09-15.366408,1,0,1
True,,0,,False,,1,headphone,False,left,red,center,GREEN,1.0,75,0-02-29.766597,0,1,1
True,184.88915598271305,1,watch,False,,0,,True,left,red,center,GREEN,1.0,25,0-05-40.899841,1,1,1
True,,0,,False,,0,,True,left,red,center,GREEN,1.0,25,0-04-28.466542,1,1,1
True,,0,,True,,0,,True,right,red,center,GREEN,1.0,25,0-09-49.933059,1,0,1
True,,0,,False,,1,cell phone,False,left,red,center,GREEN,1.0,75,0-10-03.033053,1,1,1
